Anna Maria Schurman,,,['247'],Pictures &c.,EPF108491258,"-247.
             Anna Maria Schurman
              painted
               from the life by  brought from Holland
              7. 0. 0."
Dobson,#Dobson,6410027,['248'],Pictures &c.,EPF108491258,"-248.
            A small
              head done by 
                Dobson. 0. 4. 6."
Robert,#Nicolas_Robert,42090768 ,['249'],Pictures &c.,EPF108491259,"-249.
            A cockatoo wt. a red
              tuft done  by 
                Robert. 1. 1.
              6.
            
              
              IV a"
Hilliard,#Hilliard,79202769,['250'],Pictures &c.,EPF108491259,"-250.
            A Gentle woman in a hat done  in miniature by 
                Hilliard. 2. 3.
              0."
Thornton,,,['253'],Pictures &c.,EPF108491259,"-253.
            A platt of the mediterranean
               by Thornton
              0. 10. 9."
Albert Durer,#Albert_Durer,54146999,['254'],Pictures &c.,EPF108491259,"-254.
            The salutation by  Albert Durer
              2. 3. 0."
Vandyke,,,['255'],Pictures &c.,EPF108491259,"-255.
            A 
              head by 
                Vandyke Chiaro  Oscuro 0. 7. 0."
Duke of Richmond,#Duke_of_Richmond,4918690,['256'],Pictures &c.,EPF108491259,"-256.
            A 
                Duke of Richmond ? in
                 K. Charles  the firsts reign by  in water colours.
                1. 10. 0."
Duke of Richmond,#Duke_of_Richmond,4918690,['256'],Pictures &c.,EPF108491259,"-256.
            A 
                Duke of Richmond ? in
                 K. Charles  the firsts reign by  in water colours.
                1. 10. 0."
K. Charles the firsts,,,['256'],Pictures &c.,EPF108491259,"-256.
            A 
                Duke of Richmond ? in
                 K. Charles  the firsts reign by  in water colours.
                1. 10. 0."
Dr. Cyprianus,#Abraham_Cyprianus,88839524,['257'],Pictures &c.,EPF108491259,"-257.
            A very large
              Hydrops ovarÿ. from
               Dr. Cyprianus."
Dr. Cyprianus,#Abraham_Cyprianus,88839524,['258'],Pictures &c.,EPF108491260,"-258.
            A picture wherein are painted The kidneyes , wreters
              & bladders of urine in prater naturall cond= =itions with sevll. extraordinary stones from these parts. From
               Dr. Cyprianus."
Dr. Ruyschs,,,['261'],Pictures &c.,EPF108491260,"-261.
            A print of the human calculi in
               Dr. Ruyschs
              Cabinet disposed in the form of a pyramid. Id."
Dr. Cyprianus.,,,['263'],Pictures &c.,EPF108491260,"-263.
            4 views of wenns cutt off by  Dr.
                Cyprianus.
               Id ."
Pet,,,['267'],Pictures &c.,EPF108491260,"-267.
            A picture of butterflies & other insects
               on a board by 
                Pet."
Mrs Aesop,,,['268'],Pictures &c.,EPF108491260,"-268.
            The picture of a monstrous
              pigg wt. one eye in the fine
              head. From
              Mrs
                Aesop.
            
              
              /"
Queen Elizabeths,,,['269'],Pictures &c.,EPF108491260,"-269.
             Queen Elizabeths picture in
              plaister or wax. Id.
            
              
              V a"
Sr. Cornario,,,['270'],Pictures &c.,EPF108491261,"-270.
            A large cloath on which is painted the Ancestors of the family of Sr. Cornario who was
              Ambassador from
              Venice in the reign of  Queen Anne.
              Given to me by himself when he went for Venice.
            
              
            Hall."
Queen Anne,,,['270'],Pictures &c.,EPF108491261,"-270.
            A large cloath on which is painted the Ancestors of the family of Sr. Cornario who was
              Ambassador from
              Venice in the reign of  Queen Anne.
              Given to me by himself when he went for Venice.
            
              
            Hall."
Frederich the 3d. Duke of Saxony,,,['271'],Pictures &c.,EPF108491261,"-271.
            The picture of 
                Frederich the  3d. Duke of Saxony 1532. 1.
              1.0."
Earl of Essex,#Earl_of_Essex,69085081,['272'],Pictures &c.,EPF108491261,"-272.
            The picture of the  Earl of Essex in
               whose hand is another hand coming  from the clouds supposed to be that
               of  Queen Elizabeth wrote upon 
              Attici amoris ergo. 1588. in miniature 2. 2. 0.
            
            
              
              
            V a"
Queen Elizabeth,,,['272'],Pictures &c.,EPF108491261,"-272.
            The picture of the  Earl of Essex in
               whose hand is another hand coming  from the clouds supposed to be that
               of  Queen Elizabeth wrote upon 
              Attici amoris ergo. 1588. in miniature 2. 2. 0.
            
            
              
              
            V a"
Jacomo Poro fils,,,['274'],Pictures &c.,EPF108491261,"-274.
            The picture of 
              botle one calldJacomo Poro fils
              de Paulo poro ne a Genes agee ans 28. having another  Mathes poro growing out of his belly. Ano. 1714.
            
              
              /"
Barbara uxor Johannis Michael van Beck,,,['275'],Pictures &c.,EPF108491261,"-275.
            The picture of  Barbara uxor Johannis Michael van Beck nata Augustæ Vindelicorum in Gerni Super. Vulgo
              Augsburg ex pareahbus Balthazare & Anna Ursler. anno Chrish 1629. atat. 29.
                Ano. 1656.
            
              
              G.W.R."
phillip the 2d. of Spain,,,['276'],Pictures &c.,EPF108491262,"-276.
            
                phillip the 2d. of Spain painted in miniature by 
                Olivar
              ."
Olivar ,,,['276'],Pictures &c.,EPF108491262,"-276.
            
                phillip the 2d. of Spain painted in miniature by 
                Olivar
              ."
Arundelian,,,['277'],Pictures &c.,EPF108491262,"-277.
            The bustos of our saviour and Mary Magdalen cutt in basso  relievo in ivory. From the
              Arundelian collection.
            
              
              
              V a"
Sr. Thomas Moore,,,['278'],Pictures &c.,EPF108491262,"-278.
             Sr. Thomas Moore in Crayons June 1535. by  Hans Holbein."
Hans Holbein,,,['278'],Pictures &c.,EPF108491262,"-278.
             Sr. Thomas Moore in Crayons June 1535. by  Hans Holbein."
Fisher The B? p of Rochester,,,['279'],Pictures &c.,EPF108491262,"-279.
            
                Fisher The B? p of Rochester by
              the same."
Albert- Durer,,,['280'],Pictures &c.,EPF108491262,"-280.
            A picture on drawing in 
              Crayons of an old man
               Albert- 
                Durer or rather in imitation of him
              & with his mark."
Mr. Van Mildert.,,,['281'],Pictures &c.,EPF108491262,"-281.
            The representation of the 
              busto of a man made of 
              shells bought of Mr. Van
                  Mildert.
              3. 3. 0."
Henry the eight,,,['282'],Pictures &c.,EPF108491262,"-282.
            The busto of 
                Henry the eight in 
              brasse From Mr. Warner"
Mr. Warner,,,['282'],Pictures &c.,EPF108491262,"-282.
            The busto of 
                Henry the eight in 
              brasse From Mr. Warner"
D. of Marlborough,,,['285'],Pictures &c.,EPF108491262,"-285.
            ?  D. of Marlborough"
Sr. Richard Steele,,,['287'],Pictures &c.,EPF108491262,"-287.
            ?  Sr. Richard Steele. Vid. 190. of seals. Impressions &c."
Sr. Thomas Greshams,,,['288'],Pictures &c.,EPF108491263,"-288.
             Sr. Thomas Greshams picture or busto cutt in Peartree from M
                  r. Warner.
            
              
              158
              III J"
Mr . Warner,,,['288'],Pictures &c.,EPF108491263,"-288.
             Sr. Thomas Greshams picture or busto cutt in Peartree from M
                  r. Warner.
            
              
              158
              III J"
Abraham Symmonds,#Abraham_Symmonds,95831645 ,['289'],Pictures &c.,EPF108491263,"-289.
             to of Bustos emboss'd in a certain paste by 
                Abraham Symmonds on darkned
              glasse or black marble viz. His
              own busto wt. a long beard.
              Fielder the
                Vintner
              oliver the print seller. a
              Vintner. Id.
            
              
              III J
              C.H.R."
Fielder the Vintner,,,['289'],Pictures &c.,EPF108491263,"-289.
             to of Bustos emboss'd in a certain paste by 
                Abraham Symmonds on darkned
              glasse or black marble viz. His
              own busto wt. a long beard.
              Fielder the
                Vintner
              oliver the print seller. a
              Vintner. Id.
            
              
              III J
              C.H.R."
oliver,,,['289'],Pictures &c.,EPF108491263,"-289.
             to of Bustos emboss'd in a certain paste by 
                Abraham Symmonds on darkned
              glasse or black marble viz. His
              own busto wt. a long beard.
              Fielder the
                Vintner
              oliver the print seller. a
              Vintner. Id.
            
              
              III J
              C.H.R."
King Charles 2d,,,['293'],Pictures &c.,EPF108491263,"-293.
             King Charles 2d. in miniature wt. three others & one
              enamel'd small
              
              piece of a building. From  Mr. Yales."
Mr. Yales.,,,['293'],Pictures &c.,EPF108491263,"-293.
             King Charles 2d. in miniature wt. three others & one
              enamel'd small
              
              piece of a building. From  Mr. Yales."
Giovanni Maria LAncisi,,,['294'],Pictures &c.,EPF108491263,"-294.
            The picture of  picture the print Giovanni Maria 
                LAncisi in his purple habit of  Popes physitian by  Sebastiano Concha :  from wch
               was taken 15. 15.
                0."
Sebastiano Concha,,,['294'],Pictures &c.,EPF108491263,"-294.
            The picture of  picture the print Giovanni Maria 
                LAncisi in his purple habit of  Popes physitian by  Sebastiano Concha :  from wch
               was taken 15. 15.
                0."
Queen Anne,,,['295'],Pictures &c.,EPF108491263,"-295.
            The picture of the late  Queen Anne made in writing by M
                  r. Dundasse the
              Strokes & lines being proclamations, Speeches Psalms &c. contained in a
              book &c.
            
              
            V a"
Mr . Dundasse,,,['295'],Pictures &c.,EPF108491263,"-295.
            The picture of the late  Queen Anne made in writing by M
                  r. Dundasse the
              Strokes & lines being proclamations, Speeches Psalms &c. contained in a
              book &c.
            
              
            V a"
Prince George,,,['296'],Pictures &c.,EPF108491263,"-296.
             Prince George by the same in the Same manner.
            
              
              V a"
Duke of Glocester,,,['297'],Pictures &c.,EPF108491263,"-297.
            The Duke of Glocester. By the same.
            
              
              V a"
Mr. in,,,['298'],Pictures &c.,EPF108491264,"-298.
            The picture of a Monkey taken from the life at
                  Mr. in Channell row."
Valerius Bellus,#Valerius_Bellus,59973189,['299'],Pictures &c.,EPF108491264,"-299.
            six pieces of  Valerius Bellus
              Vicent. upon
              Lead yl history of our saviour in Basso relievo.
            
              
              C H.R."
Sr. Richard Baker,#SBaer,66493308,['301'],Pictures &c.,EPF108491264,"-301.
             Sr. Richard Baker author of the History of England in wax.
            
              
              
              Va."
Valerius Bellus,#Valerius_Bellus,59973189,['304'],Pictures &c.,EPF108491264,"-304. 
             down from the
              Crosse. Christ taken  Valerius
                Bellus Vicent. F. a lead Basso relievo.
            
              
              C.H.R."
Mr. Dupuys.,,,['306'],Pictures &c.,EPF108491264,"-306.
            Ecce agnus dei a picture made of feathers. From  Mr. Dupuys."
Callot,#Callot,19687783 ,['307'],Pictures &c.,EPF108491264,"-307.
            Two playing at draughts after 
                Callot painted in Silk. Id. 
            
              
              vid. Gamesters."
Surgeon,#Surgeon,,['309'],Pictures &c.,EPF108491264,"-309.
            A Surgeon dressing a sore arm. The
              Same way. Id.
            
              
              G.W.R."
Moliere,#Moliere, 2474502,['310'],Pictures &c.,EPF108491264,"-310.
            The Busto of 
                Moliere. broken 
            
              
              
              X"
Corneille,#Corneille,41838293,['311'],Pictures &c.,EPF108491264,"-311.
            of 
                Corneille."
