Lord Exeter,#John_Cecil_5th_Earl_of_Exeter,33082607,['104'],Pictures &c.,EPF108491246,"104.
            Lord Exeter.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">104.</ea:catnum>
            <p><persName ref=""#John_Cecil_5th_Earl_of_Exeter"">Lord <add rend=""underline"">Exeter</add></persName>.</p>
          </div3>

          "
Silvestre,#Silvestre,,['108'],Pictures &c.,EPF108491246,"108.
            Dunkirk by  Silvestre 4. 15. 8. 0. 0.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">108.</ea:catnum>
            <p><placeName ref=""#Dunkirk""><add rend=""underline"">Dunkirk</add></placeName> by <add rend=""underline""><persName ref=""#Silvestre""> Silvestre</persName></add> 4<hi rend=""sup""/>. 15. <note type=""value"">8. 0.</note> 0.</p>
            <p>
              
            </p>
          </div3>

          "
Merian,#Mrs._Merian,106967757,['109'],Pictures &c.,EPF108491246,"-109.
            A Macaw by 
                Merian.
            
              
              IV a","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-109.</ea:catnum>
            <p>A <add rend=""underline"">Macaw</add> by <persName ref=""#Mrs._Merian"">
                <add rend=""underline"">Merian</add></persName>.</p>
            <p>
              
              <add rend=""red"">IV a</add>
            </p>
          </div3>

          "
Dr. Huntington,#Dr_Huntington,34684157,['120'],Pictures &c.,EPF108491247,"-120.
            Our Saviour from
                Constantinople
               brought thence by  Dr. Huntington.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-120.</ea:catnum>
            <p>Our <add rend=""underline"">Saviour</add> from
                <placeName ref=""#Constantinople"">Constantinople<lb/></placeName>
              <lb/> brought thence by <persName ref=""#Dr_Huntington""> D<hi rend=""sup"">r</hi>. <add rend=""underline"">Huntington</add></persName>.</p>
          </div3>

          "
Mr. Langley,#Mr._Sam._Langley,4919216,['129'],Pictures &c.,EPF108491247,"-129.
            Mr. Langley
              ?","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-129.</ea:catnum>
            <p><persName ref=""#Mr._Sam._Langley"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Langley</add></persName>
              ?</p>
          </div3>




          "
Mr. Courten,#William_Courten,13790434,['130'],Pictures &c.,EPF108491248,"130.
            Mr. Courten.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">130.</ea:catnum>
            <p><persName ref=""#William_Courten"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Courten</add></persName>.</p>
          </div3>

          "
Mrs. Anne Rose,#Mrs._Anne_Rose,,['132'],Pictures &c.,EPF108491248,"-132.
            Mrs. Anne Rose by 
                Taverner ?","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-132.</ea:catnum>
            <p><persName ref=""#Mrs._Anne_Rose"">M<hi rend=""sup"">rs</hi>. Anne <add rend=""underline"">Rose</add></persName> by <persName ref=""#Jeremiah_Taverner"">
                <add rend=""underline"">Taverner</add></persName> ?</p>
          </div3>

          "
Taverner,#Jeremiah_Taverner,95769577,['132'],Pictures &c.,EPF108491248,"-132.
            Mrs. Anne Rose by 
                Taverner ?","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-132.</ea:catnum>
            <p><persName ref=""#Mrs._Anne_Rose"">M<hi rend=""sup"">rs</hi>. Anne <add rend=""underline"">Rose</add></persName> by <persName ref=""#Jeremiah_Taverner"">
                <add rend=""underline"">Taverner</add></persName> ?</p>
          </div3>

          "
Holben,#Hans_Holbein,4945401,['133'],Pictures &c.,EPF108491248,"133.
            A head of a disciple of 
                Holben.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">133.</ea:catnum>
            <p>A <add rend=""underline"">head</add> of a disciple of <persName ref=""#Hans_Holbein"">
                <add rend=""underline"">Holben</add></persName>.</p>
          </div3>

          "
Mr. Cooke,#Mr_Cooke,48911341,['135'],Pictures &c.,EPF108491248,"135.
            Ships by Mr. Cooke.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">135.</ea:catnum>
            <p><add rend=""underline"">Ships</add> by <persName ref=""#Mr_Cooke"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Cooke</add></persName>.</p>
          </div3>

          "
Miller,#Miller,,['137'],Pictures &c.,EPF108491248,"-137.
            The whale by Miller.
            
              
              V a.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-137.</ea:catnum>
            <p>The <add rend=""underline"">whale</add> by <persName ref=""#Miller""><add rend=""underline"">Miller</add></persName>.</p>
            <p>
              
              <add rend=""red"">V a.</add>
            </p>
          </div3>

          "
Mr. Cook,#Mr_Cooke,48911341,['138'],Pictures &c.,EPF108491248,"-138.
            Flowers by Mr. Cook","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-138.</ea:catnum>
            <p><add rend=""underline"">Flowers</add> by <persName ref=""#Mr_Cooke"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Cook</add></persName></p>
          </div3>

          "
Vesalius,#Vesalius,51696979,['147'],Pictures &c.,EPF108491249,"147.
            A half length of 
                Vesalius ? by  Antony More.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">147.</ea:catnum>
            <p>A <add rend=""underline"">half length</add> of <persName ref=""#Vesalius"">
                <add rend=""underline"">Vesalius</add></persName> ?<lb/> by <persName ref=""#Antony_More""> Antony <add rend=""underline"">More</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Antony More,#Antony_More,4.33115E+21,['147'],Pictures &c.,EPF108491249,"147.
            A half length of 
                Vesalius ? by  Antony More.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">147.</ea:catnum>
            <p>A <add rend=""underline"">half length</add> of <persName ref=""#Vesalius"">
                <add rend=""underline"">Vesalius</add></persName> ?<lb/> by <persName ref=""#Antony_More""> Antony <add rend=""underline"">More</add></persName>.</p>
            <p>
              
            </p>
          </div3>

          "
Fran: Mercur. Vanhelmont,#Franciscus_Mercurius_van_Vanhelmont,46244,['148'],Pictures &c.,EPF108491249,"148.
            Young Fran: Mercur.
                Vanhelmont by Mr. Murray.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">148.</ea:catnum>
            <p>Young <persName ref=""#Franciscus_Mercurius_van_Vanhelmont""><metamark function=""carets"">Fran: Mercur.</metamark>
                <add rend=""underline"">Vanhelmont</add></persName> by <persName ref=""#Thomas_Murray"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Murray</add></persName>.</p>
          </div3>

          "
Mr. Murray,#Thomas_Murray,95883212,['148'],Pictures &c.,EPF108491249,"148.
            Young Fran: Mercur.
                Vanhelmont by Mr. Murray.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">148.</ea:catnum>
            <p>Young <persName ref=""#Franciscus_Mercurius_van_Vanhelmont""><metamark function=""carets"">Fran: Mercur.</metamark>
                <add rend=""underline"">Vanhelmont</add></persName> by <persName ref=""#Thomas_Murray"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Murray</add></persName>.</p>
          </div3>

          "
Mr. Courten,#William_Courten,13790434,['151'],Pictures &c.,EPF108491249,"151.
            Mr. Courten
              when young by
            
              
              I. a.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">151.</ea:catnum>
            <p><persName ref=""#William_Courten"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Courten</add></persName>
              when <measure type=""sizeWeight"">young</measure> by</p>
            <p>
              
              <add rend=""red"">I. a.</add>
            </p>
          </div3>

          "
Mumper,#Joos_de_Momper,8184591,['152'],Pictures &c.,EPF108491249,"152.
            A landskip by  Mumper ?","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">152.</ea:catnum>
            <p>A <add rend=""underline"">landskip by <persName ref=""#Joos_de_Momper""> Mumper</persName></add> ?</p>
          </div3>

          "
Mr. Cook,#Mr_Cooke,48911341,['153'],Pictures &c.,EPF108491249,"-153.
            A  of
                  Gray hound &c. b Mr. Cook done
               by 7  0. 0.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-153.</ea:catnum>
            <p>A  of
                  <add rend=""underline"">Gray hound</add> &amp;c. b <persName ref=""#Mr_Cooke"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">Cook</add></persName> done
              <lb/> by <note type=""value"">7  0. 0.</note>
            </p>
          </div3>

          "
Sr. Theodore Mayern,#Sr_Theodore_Mayern,95152542,['155'],Pictures &c.,EPF108491250,"-155.
             Sr. Theodore Mayern on boards - given me by Mr. D'oyly & done by","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-155.</ea:catnum>
            <p><persName ref=""#Sr_Theodore_Mayern""> S<hi rend=""sup"">r</hi>. Theodore <add rend=""underline"">Mayern</add></persName> on boards -<lb/> given me by <persName ref=""#Mr._Doyly"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">D'oyly</add></persName> &amp; done<lb/> by</p>
          </div3>

          "
Mr. D'oyly,#Mr._Doyly,,['155'],Pictures &c.,EPF108491250,"-155.
             Sr. Theodore Mayern on boards - given me by Mr. D'oyly & done by","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-155.</ea:catnum>
            <p><persName ref=""#Sr_Theodore_Mayern""> S<hi rend=""sup"">r</hi>. Theodore <add rend=""underline"">Mayern</add></persName> on boards -<lb/> given me by <persName ref=""#Mr._Doyly"">M<hi rend=""sup"">r</hi>. <add rend=""underline"">D'oyly</add></persName> &amp; done<lb/> by</p>
          </div3>

          "
Dr. Rose,#Fulke-Rose,310665793,['156'],Pictures &c.,EPF108491250,"-156.
            Dr. Rose by
                 Mr. Murray a
              copy.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-156.</ea:catnum>
            <p><persName ref=""#Philip_Rose, Fulke-Rose"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Rose</add></persName> by
                <persName ref=""#Thomas_Murray""> M<hi rend=""sup"">r</hi>. <add rend=""underline"">Murray</add></persName> a
              copy.</p>
          </div3>

          "
Mr. Murray,#Thomas_Murray,95883212,['156'],Pictures &c.,EPF108491250,"-156.
            Dr. Rose by
                 Mr. Murray a
              copy.","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"" rend=""deleted"">
            <ea:catnum type=""primary"" place=""margin"">-156.</ea:catnum>
            <p><persName ref=""#Philip_Rose, Fulke-Rose"">D<hi rend=""sup"">r</hi>. <add rend=""underline"">Rose</add></persName> by
                <persName ref=""#Thomas_Murray""> M<hi rend=""sup"">r</hi>. <add rend=""underline"">Murray</add></persName> a
              copy.</p>
          </div3>

          "
Mrs. Willoughby,#Mrs._Willoughby,,['157'],Pictures &c.,EPF108491250,"-157.
            An  East India
              cow given me by 
              Mrs. Willoughby.
            
              
              V 6","<div3 xmlns=""http://www.tei-c.org/ns/1.0"" xmlns:ea=""http://www.enlightenmentarchitectures.org"">
            <ea:catnum type=""primary"" place=""margin"">-157.</ea:catnum>
            <p>An <placeName ref=""#East_Indies""> East India</placeName>
              <add rend=""underline"">cow</add> given me by <lb/>
              <persName ref=""#Mrs._Willoughby"">M<hi rend=""sup"">rs</hi>. <add rend=""underline"">Willoughby</add></persName>.</p>
            <p>
              
              <add rend=""red"">V 6</add>
            </p>
          </div3>

          "
